##;CROSS;##
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1400529;2.550957;0.2611175;-0.6276963;-0.7359464;0.08859232;0.2377642;0.08677842;2.609154;0.244749;0.2473478;0.6703679;-0.5605994;-0.4185146;0.07029189;2.634197;0.2536207;0.0640336;0.7093875;-0.4279153;-0.556379;0.06160847;2.647408;0.2707362;0.0640336;0.7093875;-0.4279153;-0.556379;0.1113949;2.644226;0.2585006;0.6358559;0.7449373;-0.1534433;-0.1311917;0.1052518;2.682899;0.2585151;0.5685967;0.7974538;-0.1411234;-0.1443941;0.09842538;2.703659;0.2600448;0.5036024;0.8399957;-0.1290475;-0.1553672;0.09099782;2.718468;0.2622344;0.5036024;0.8399957;-0.1290475;-0.1553672;0.1218666;2.641064;0.2756871;0.7164631;0.6787142;-0.0602749;-0.1496498;0.1250021;2.684513;0.2808086;0.6386045;0.7524478;-0.04375094;-0.1552185;0.1214923;2.709644;0.2853902;0.5767776;0.800835;-0.03134058;-0.1581433;0.1162036;2.726994;0.2894249;0.5767776;0.800835;-0.03134058;-0.1581433;0.1297073;2.631203;0.2920867;0.7151579;0.658511;0.03335743;-0.2319485;0.1350176;2.668888;0.306453;0.6325636;0.7377838;0.06161074;-0.2274705;0.1326019;2.691628;0.3168396;0.5552819;0.7972149;0.08493988;-0.2211241;0.1270322;2.708164;0.325557;0.5552819;0.7972149;0.08493988;-0.2211241;0.1337748;2.619293;0.307154;0.7173642;0.6174339;0.1635231;-0.2782524;0.1397128;2.644924;0.325802;0.645434;0.6913589;0.1943944;-0.2600942;0.1391556;2.658943;0.3366187;0.49569;0.8047644;0.2432105;-0.2179327;0.1325931;2.669918;0.34601;0.49569;0.8047644;0.2432105;-0.2179327;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1427299;2.550896;0.2623918;-0.6367345;-0.7362232;0.1016971;0.205432;0.0885344;2.60664;0.24333;0.2402791;0.659804;-0.5828131;-0.4089667;0.07133098;2.63147;0.2514492;0.05206968;0.6968194;-0.4433405;-0.5614096;0.06283966;2.644768;0.2686139;0.05206968;0.6968194;-0.4433405;-0.5614096;0.1138514;2.643463;0.2542554;0.6329818;0.7460229;-0.1799261;-0.1020332;0.1068801;2.681931;0.2512941;0.5660806;0.7979646;-0.1706909;-0.1169203;0.09960212;2.702629;0.2511483;0.5037432;0.8387128;-0.1616096;-0.1291745;0.09191687;2.717472;0.2520498;0.5037432;0.8387128;-0.1616096;-0.1291745;0.1242177;2.641563;0.2716898;0.7135943;0.6843848;-0.07592123;-0.1289836;0.1264889;2.685326;0.2746857;0.625391;0.7658817;-0.06030563;-0.1366572;0.1218292;2.710499;0.2781444;0.5657027;0.811017;-0.05015227;-0.1404165;0.1158619;2.727844;0.2813283;0.5657027;0.811017;-0.05015227;-0.1404165;0.132025;2.632908;0.2887815;0.7216581;0.6603105;0.01326182;-0.2074218;0.1372229;2.671505;0.3007191;0.6294252;0.7486622;0.04049127;-0.2041801;0.1340976;2.694798;0.3096929;0.5461186;0.8113818;0.06215742;-0.1988741;0.1277587;2.711632;0.3173255;0.5461186;0.8113818;0.06215742;-0.1988741;0.1361066;2.622093;0.3046656;0.7300332;0.6214819;0.1376439;-0.248729;0.1422327;2.649197;0.3211487;0.6458491;0.7076404;0.169607;-0.2309924;0.1411847;2.66404;0.3308465;0.5064241;0.812579;0.2100198;-0.1978437;0.1346888;2.675797;0.3393361;0.5064241;0.812579;0.2100198;-0.1978437;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1431123;2.550735;0.2618082;-0.6382519;-0.736042;0.1166729;0.1930393;0.08855231;2.605747;0.2407068;0.2403483;0.6546167;-0.5898623;-0.4071516;0.07125233;2.630623;0.2485136;0.05137157;0.6917274;-0.4482169;-0.5638936;0.06288475;2.64407;0.2656345;0.05137157;0.6917274;-0.4482169;-0.5638936;0.1139277;2.643005;0.2504408;0.6291299;0.7482201;-0.1901294;-0.09062727;0.1063986;2.681286;0.2463765;0.5614083;0.8002826;-0.1815498;-0.1068114;0.09878361;2.70187;0.2456541;0.4998308;0.8401175;-0.173163;-0.1199456;0.0908838;2.716637;0.2461303;0.4998308;0.8401175;-0.173163;-0.1199456;0.12423;2.641621;0.2679591;0.7159051;0.6829376;-0.08475307;-0.1178703;0.1265522;2.685478;0.2697019;0.6223826;0.7691894;-0.06972842;-0.1269883;0.1215625;2.71069;0.2725083;0.5646975;0.8125336;-0.06072497;-0.1312208;0.115454;2.728088;0.2752042;0.5646975;0.8125336;-0.06072497;-0.1312208;0.1320143;2.633472;0.2853079;0.7258246;0.6593513;0.003969558;-0.196007;0.1373329;2.672424;0.2960792;0.6236671;0.75656;0.0326414;-0.1938845;0.1336341;2.695869;0.3044927;0.5330113;0.8228397;0.05493604;-0.1892512;0.1265884;2.712624;0.3117309;0.5330113;0.8228397;0.05493604;-0.1892512;0.1360707;2.623108;0.3014987;0.7403495;0.6159883;0.1261334;-0.237764;0.1428366;2.650654;0.3170061;0.6481587;0.7111776;0.1601267;-0.2201742;0.1417204;2.665787;0.3262609;0.5177543;0.8101203;0.1969821;-0.1919219;0.1355178;2.677921;0.3344464;0.5177543;0.8101203;0.1969821;-0.1919219;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.143618;2.550507;0.2614331;-0.6382654;-0.7362912;0.130891;0.1826477;0.08862767;2.605713;0.238193;0.2403483;0.6546165;-0.5898622;-0.4071514;0.07132767;2.630589;0.2459998;0.05137162;0.6917274;-0.4482169;-0.5638936;0.06296009;2.644035;0.2631206;0.05137162;0.6917274;-0.4482169;-0.5638936;0.114003;2.642971;0.247927;0.62913;0.7482201;-0.1901293;-0.09062721;0.106474;2.681252;0.2438626;0.5614082;0.8002826;-0.1815498;-0.1068114;0.09885893;2.701836;0.2431402;0.4998307;0.8401174;-0.173163;-0.1199457;0.09095899;2.716602;0.2436165;0.4998307;0.8401174;-0.173163;-0.1199457;0.1243053;2.641586;0.2654452;0.715905;0.6829375;-0.08475318;-0.1178703;0.1266275;2.685444;0.267188;0.6223826;0.7691892;-0.06972856;-0.1269884;0.1216378;2.710655;0.2699945;0.5646975;0.8125334;-0.06072506;-0.1312208;0.1155295;2.728054;0.2726902;0.5646975;0.8125334;-0.06072506;-0.1312208;0.1320896;2.633434;0.2827941;0.7258246;0.6593514;0.003969595;-0.1960069;0.1374083;2.672386;0.2935653;0.6236671;0.75656;0.03264149;-0.1938844;0.1337094;2.695835;0.3019788;0.5330113;0.8228397;0.05493611;-0.1892511;0.1266638;2.712589;0.309217;0.5330113;0.8228397;0.05493611;-0.1892511;0.136146;2.623074;0.2989848;0.7403494;0.6159881;0.1261333;-0.2377639;0.1429119;2.65062;0.3144922;0.6481586;0.7111775;0.1601267;-0.2201741;0.1417957;2.665749;0.323747;0.5177543;0.8101202;0.1969819;-0.1919219;0.1355932;2.677883;0.3319324;0.5177543;0.8101202;0.1969819;-0.1919219;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1417468;2.550182;0.2613406;-0.6323748;-0.7224491;0.1950683;0.2002942;0.08542505;2.604103;0.2368132;0.234274;0.6388447;-0.6086313;-0.408119;0.06799773;2.629009;0.2442045;0.05144522;0.6747119;-0.4668827;-0.569331;0.0599181;2.643028;0.2610022;0.05144522;0.6747119;-0.4668827;-0.569331;0.1110945;2.64204;0.2442804;0.6297716;0.7413297;-0.2147582;-0.087733;0.1035954;2.680141;0.2387728;0.562412;0.7936581;-0.2061275;-0.1063532;0.09603063;2.700703;0.2373891;0.5011085;0.8337208;-0.1975351;-0.1215737;0.08818955;2.7155;0.2374685;0.5011085;0.8337208;-0.1975351;-0.1215737;0.1219373;2.641373;0.2615161;0.7181059;0.6778212;-0.1092047;-0.1138273;0.1244621;2.685265;0.2614058;0.6189332;0.7694833;-0.0936588;-0.1266694;0.1192497;2.710506;0.2634477;0.5610977;0.8126677;-0.08465575;-0.1325671;0.1130032;2.727921;0.2656927;0.5610977;0.8126677;-0.08465575;-0.1325671;0.1302881;2.633919;0.2789183;0.7319245;0.6536207;-0.02163922;-0.1913075;0.1361924;2.673275;0.2878272;0.621143;0.7596101;0.008808665;-0.1926053;0.1323122;2.696964;0.2954749;0.5307597;0.8252456;0.03081235;-0.1905645;0.1251909;2.713875;0.302269;0.5307597;0.8252456;0.03081235;-0.1905645;0.13485;2.624176;0.2953629;0.7601874;0.5978946;0.09725352;-0.2349017;0.1434658;2.652111;0.3092425;0.6568756;0.7085257;0.1359436;-0.2191463;0.1427398;2.667603;0.3179408;0.547417;0.7952237;0.1679655;-0.1993524;0.137632;2.680382;0.3259075;0.547417;0.7952237;0.1679655;-0.1993524;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1416096;2.553642;0.260527;-0.6193191;-0.6989052;0.3003865;0.1942764;0.08202071;2.604572;0.2330059;0.224129;0.6042845;-0.6486949;-0.4047238;0.06414764;2.629467;0.2392036;0.06193198;0.6378204;-0.5149487;-0.569366;0.05612746;2.644981;0.2546513;0.06193198;0.6378204;-0.5149487;-0.569366;0.1079951;2.643673;0.2355071;0.6221406;0.7322484;-0.2644138;-0.08269667;0.09969316;2.681114;0.2273497;0.544055;0.7920271;-0.2544605;-0.1093039;0.09127352;2.701241;0.2250666;0.4812736;0.8316754;-0.2452626;-0.1286012;0.08284561;2.715691;0.2246956;0.4812736;0.8316754;-0.2452626;-0.1286012;0.1199222;2.644421;0.2520125;0.7224751;0.6644386;-0.1581563;-0.1074136;0.1228883;2.688122;0.2482423;0.6082807;0.7703733;-0.1396693;-0.1304311;0.1170564;2.713291;0.2490391;0.5359858;0.8223537;-0.1275633;-0.1420616;0.1098822;2.730392;0.2508445;0.5359858;0.8223537;-0.1275633;-0.1420616;0.1294764;2.638378;0.2693485;0.7379879;0.6449111;-0.06985869;-0.1859661;0.1359533;2.678257;0.2749269;0.6155022;0.7625454;-0.03561003;-0.1959933;0.1317928;2.702255;0.2813483;0.5190858;0.8310415;-0.0111504;-0.1994887;0.1243297;2.719219;0.2876079;0.5190858;0.8310415;-0.0111504;-0.1994887;0.1351274;2.629936;0.2861692;0.7983285;0.5528491;0.04499543;-0.2345313;0.1476099;2.657871;0.2969222;0.6816354;0.6893586;0.09418657;-0.226466;0.1481809;2.673836;0.3047686;0.607227;0.7543947;0.1196429;-0.2187457;0.1455235;2.687592;0.3123393;0.607227;0.7543947;0.1196429;-0.2187457;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.140728;2.556885;0.2614165;-0.6128342;-0.7106974;0.3015837;0.1684958;0.07527638;2.599205;0.237825;0.2023303;0.5339803;-0.7383399;-0.3588618;0.05464792;2.622715;0.2403595;0.0774429;0.562741;-0.6292273;-0.5304697;0.04466759;2.64043;0.2520854;0.0774429;0.562741;-0.6292273;-0.5304697;0.1008588;2.64143;0.2313138;0.6030231;0.7092386;-0.3632304;-0.03751548;0.09034071;2.676388;0.2160451;0.515013;0.7756468;-0.3561425;-0.07934923;0.0803238;2.695339;0.2106019;0.445076;0.8178282;-0.3479637;-0.1094818;0.07055486;2.708889;0.2084005;0.445076;0.8178282;-0.3479637;-0.1094818;0.1140951;2.645424;0.2464459;0.7120705;0.6516644;-0.2538666;-0.06197447;0.1151974;2.68803;0.2339846;0.600243;0.755533;-0.2431007;-0.0988968;0.1085342;2.712967;0.2302549;0.5231294;0.8108065;-0.2333764;-0.1202681;0.1005779;2.72995;0.229332;0.5231294;0.8108065;-0.2333764;-0.1202681;0.1254159;2.642685;0.26371;0.7458848;0.6283567;-0.1672308;-0.144423;0.1318891;2.683266;0.2609384;0.6442126;0.7320529;-0.1466813;-0.1660528;0.1290869;2.708519;0.2623599;0.5719787;0.7897284;-0.1319261;-0.1782278;0.1235067;2.727318;0.2649425;0.5719787;0.7897284;-0.1319261;-0.1782278;0.1332322;2.637341;0.2811037;0.827025;0.5214059;-0.0376428;-0.2067581;0.148109;2.666069;0.2861681;0.7246904;0.6554744;0.002292737;-0.2125379;0.1506839;2.683144;0.2912889;0.6779646;0.7032831;0.01699253;-0.2132338;0.1508489;2.698444;0.2965114;0.6779646;0.7032831;0.01699253;-0.2132338;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1367313;2.557434;0.2581581;-0.561835;-0.6571139;0.460987;0.2000846;0.06472473;2.59507;0.2333619;0.1861972;0.4850613;-0.7773721;-0.3545969;0.04349335;2.617973;0.2350424;0.08769262;0.5100423;-0.6842285;-0.5138079;0.03284137;2.636463;0.2444697;0.08769262;0.5100423;-0.6842285;-0.5138079;0.08892216;2.636963;0.2217218;0.5782566;0.696134;-0.4238035;-0.03752085;0.07603841;2.669922;0.2044398;0.4964662;0.7562776;-0.4178463;-0.08348946;0.06518976;2.688023;0.1980539;0.43429;0.7934138;-0.4105487;-0.1154862;0.05516668;2.701202;0.1951394;0.43429;0.7934138;-0.4105487;-0.1154862;0.1034623;2.642147;0.2350712;0.691818;0.6510767;-0.301132;-0.08250161;0.1022155;2.684063;0.2214006;0.5648651;0.764294;-0.2794247;-0.1367633;0.09379799;2.708454;0.2186014;0.4845052;0.8176575;-0.2630602;-0.1658018;0.08489746;2.724918;0.218905;0.4845052;0.8176575;-0.2630602;-0.1658018;0.1164292;2.6408;0.2511906;0.731604;0.6266212;-0.2146917;-0.1612735;0.1214753;2.681084;0.2465966;0.6402617;0.7198021;-0.1860975;-0.193178;0.1188359;2.706161;0.2476049;0.5719715;0.7748951;-0.1647813;-0.2126824;0.1138318;2.724915;0.2503716;0.5719715;0.7748951;-0.1647813;-0.2126824;0.1258629;2.636818;0.2679844;0.8171647;0.5263;-0.07548566;-0.2226043;0.1399766;2.665787;0.2715808;0.7218865;0.6481593;-0.02388885;-0.2412456;0.1428121;2.682648;0.2765419;0.6913946;0.6797351;-0.01010874;-0.2446057;0.1440181;2.697701;0.2816165;0.6913946;0.6797351;-0.01010874;-0.2446057;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1289587;2.554039;0.2464123;-0.508652;-0.6589479;0.5091612;0.2186679;0.04978216;2.584831;0.2332307;0.1191684;0.4332863;-0.8171607;-0.3609858;0.02747551;2.606525;0.2369004;0.03535262;0.4453811;-0.7255412;-0.5234273;0.01698609;2.624981;0.2465825;0.03535262;0.4453811;-0.7255412;-0.5234273;0.07041813;2.627216;0.2136253;0.5080715;0.6978799;-0.5038419;-0.03115679;0.05141672;2.656437;0.1950404;0.4245781;0.7508582;-0.4985834;-0.08579364;0.03760249;2.672421;0.1884718;0.3666668;0.7804013;-0.4918386;-0.1209307;0.02576678;2.684078;0.1855725;0.3666668;0.7804013;-0.4918386;-0.1209307;0.0861651;2.634365;0.224466;0.6451727;0.6572934;-0.380133;-0.08495083;0.07943366;2.674728;0.2076299;0.4992913;0.7733994;-0.3578723;-0.1564899;0.06764304;2.697762;0.2045562;0.3911424;0.8334045;-0.3352845;-0.2000738;0.05607066;2.712578;0.205898;0.3911424;0.8334045;-0.3352845;-0.2000738;0.1011462;2.635197;0.2388088;0.7033036;0.6242931;-0.3045319;-0.1512714;0.1026487;2.674934;0.2289523;0.6218002;0.7050772;-0.286228;-0.1852158;0.09869689;2.699821;0.2265275;0.5671301;0.7495884;-0.272934;-0.2049108;0.09333492;2.718735;0.2264806;0.5671301;0.7495884;-0.272934;-0.2049108;0.1132618;2.633308;0.2542371;0.8065271;0.5240706;-0.1479594;-0.2301567;0.1264704;2.662857;0.2543049;0.7498971;0.6014119;-0.1147683;-0.2505724;0.1309664;2.679935;0.2566303;0.705724;0.6527816;-0.09657974;-0.2578804;0.1330217;2.695396;0.2598203;0.705724;0.6527816;-0.09657974;-0.2578804;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1265968;2.553802;0.2468348;-0.5027868;-0.6642605;0.4994216;0.2377847;0.04920791;2.583912;0.2444335;0.050116;0.4107493;-0.8106019;-0.4143647;0.02870495;2.606277;0.2525923;-0.04763743;0.4054327;-0.6769817;-0.6124139;0.02293886;2.624855;0.2657782;-0.04763743;0.4054327;-0.6769817;-0.6124139;0.06587812;2.625538;0.2197475;0.4139127;0.7383108;-0.5242766;-0.0933141;0.04051915;2.653572;0.2079747;0.3009089;0.7917119;-0.5023677;-0.1739913;0.02359911;2.668056;0.2073422;0.2409071;0.8119958;-0.4868166;-0.2136269;0.01012443;2.678242;0.2092524;0.2409071;0.8119958;-0.4868166;-0.2136269;0.08218667;2.633587;0.2289276;0.5884628;0.6810241;-0.4218165;-0.1094936;0.06963292;2.673138;0.2135026;0.4310665;0.7897491;-0.3912683;-0.1933586;0.05516761;2.694839;0.2126342;0.3285424;0.8376808;-0.3649518;-0.2390847;0.04255246;2.708492;0.2156616;0.3285424;0.8376808;-0.3649518;-0.2390847;0.09838782;2.635433;0.241712;0.678344;0.6219305;-0.3610622;-0.1506189;0.097008;2.674427;0.2293007;0.6012577;0.6961946;-0.3435228;-0.1891947;0.09182718;2.698902;0.2254975;0.5591344;0.7302718;-0.3328933;-0.2079761;0.08616198;2.717674;0.2241509;0.5591344;0.7302718;-0.3328933;-0.2079761;0.1123043;2.634514;0.2555744;0.7949052;0.5199322;-0.194652;-0.2447591;0.1246848;2.664223;0.2537945;0.7790134;0.5434688;-0.1782923;-0.2568886;0.1308457;2.680878;0.2538355;0.7359569;0.6006607;-0.1610746;-0.2676363;0.1344487;2.696312;0.2551786;0.7359569;0.6006607;-0.1610746;-0.2676363;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1383317;2.555668;0.2493493;-0.4617445;-0.6827099;0.4782695;0.303245;0.06228605;2.586353;0.2620855;-0.01390637;0.4071623;-0.7857016;-0.4655089;0.04446761;2.608978;0.2746963;-0.1132657;0.3796038;-0.6255347;-0.6721446;0.0428059;2.626701;0.2900024;-0.1132657;0.3796038;-0.6255347;-0.6721446;0.07466149;2.627918;0.2360651;0.3690172;0.7542742;-0.5207517;-0.1539955;0.0477841;2.656216;0.2300533;0.2668953;0.7962829;-0.4933032;-0.2266116;0.03105955;2.670578;0.2322118;0.2092194;0.8130873;-0.4746322;-0.2642742;0.01800171;2.680565;0.2361177;0.2092194;0.8130873;-0.4746322;-0.2642742;0.09160823;2.636032;0.2439275;0.5551068;0.6917344;-0.4347438;-0.1560707;0.07677909;2.675957;0.2321243;0.3927029;0.795274;-0.390474;-0.2466857;0.06191081;2.697247;0.2343514;0.2480964;0.8514216;-0.3417407;-0.3110356;0.04900584;2.70924;0.2411506;0.2480964;0.8514216;-0.3417407;-0.3110356;0.1089345;2.637848;0.2551219;0.6527027;0.6241573;-0.3909086;-0.1777562;0.1054651;2.67683;0.243316;0.5695503;0.7008437;-0.365783;-0.225019;0.09913437;2.701176;0.2407458;0.5254321;0.7345037;-0.3512866;-0.2470285;0.09273539;2.719746;0.2406226;0.5254321;0.7345037;-0.3512866;-0.2470285;0.1240871;2.636791;0.2675695;0.7727383;0.5228947;-0.2324429;-0.27464;0.1352087;2.666935;0.2652366;0.7522799;0.5522191;-0.2144402;-0.2883483;0.1404907;2.683842;0.2651542;0.7101088;0.6055576;-0.1948878;-0.3017695;0.1435151;2.699352;0.2665615;0.7101088;0.6055576;-0.1948878;-0.3017695;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1570352;2.555717;0.2625884;-0.4558084;-0.70627;0.4238292;0.3373279;0.08585707;2.58638;0.2836588;-0.07272539;0.4275793;-0.756897;-0.4888703;0.06982786;2.607628;0.3002132;0.1753977;-0.380848;0.5907574;0.6893449;0.07010663;2.623547;0.3173341;0.1753977;-0.380848;0.5907574;0.6893449;0.09519924;2.629871;0.2601327;0.3653358;0.760963;-0.4973089;-0.2003731;0.06953703;2.659569;0.257835;0.2664457;0.8009694;-0.4682332;-0.2611757;0.05363313;2.67437;0.2615562;0.2039541;0.8191493;-0.4468652;-0.2961569;0.0411653;2.684441;0.2666503;0.2039541;0.8191493;-0.4468652;-0.2961569;0.1126014;2.637505;0.2674287;0.5194894;0.7146782;-0.4148757;-0.2173568;0.09644073;2.678265;0.2621121;0.3489547;0.8117148;-0.356981;-0.3031743;0.08153868;2.698643;0.2684374;0.196368;0.8615626;-0.2964661;-0.3622953;0.06913289;2.709034;0.2779779;0.196368;0.8615626;-0.2964661;-0.3622953;0.1306772;2.638519;0.2774443;0.6285475;0.6356856;-0.3852141;-0.2290023;0.1263768;2.678398;0.2695497;0.5526744;0.7027104;-0.3563697;-0.2715691;0.1202646;2.70293;0.2692408;0.5064894;0.7366837;-0.3380041;-0.2941414;0.1140994;2.721493;0.2710277;0.5064894;0.7366837;-0.3380041;-0.2941414;0.1466107;2.636494;0.2887254;0.7443798;0.5325896;-0.2438903;-0.3205696;0.1567218;2.667107;0.2880259;0.7159155;0.5700675;-0.2196837;-0.3379755;0.1612139;2.684227;0.2892781;0.6753128;0.617732;-0.196615;-0.3517134;0.163746;2.699669;0.2919609;0.6753128;0.617732;-0.196615;-0.3517134;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1672235;2.556904;0.2692319;-0.4330848;-0.7084275;0.4215288;0.3645293;0.09596689;2.586193;0.2935103;-0.0957225;0.4340724;-0.750922;-0.4884003;0.08016075;2.606564;0.311293;0.1995755;-0.3809539;0.5859115;0.6868419;0.08070163;2.621807;0.3289724;0.1995755;-0.3809539;0.5859115;0.6868419;0.1046087;2.63092;0.2717389;0.3695481;0.7580557;-0.4912126;-0.2179364;0.07978034;2.66135;0.2704572;0.27944;0.7957689;-0.4629532;-0.2726533;0.06446958;2.676704;0.2743148;0.2220641;0.8137356;-0.4425257;-0.3044555;0.05243783;2.687305;0.2793385;0.2220641;0.8137356;-0.4425257;-0.3044555;0.1222881;2.638298;0.2786334;0.5098748;0.716954;-0.4082594;-0.2435757;0.1063248;2.67934;0.275675;0.3472239;0.8083699;-0.3473969;-0.3244833;0.09207142;2.699795;0.2830414;0.2033266;0.8559662;-0.2863584;-0.3794461;0.08026513;2.7104;0.2930425;0.2033266;0.8559662;-0.2863584;-0.3794461;0.1407344;2.63895;0.2879852;0.6191921;0.636441;-0.3825628;-0.2553231;0.1365148;2.679138;0.2819068;0.5535591;0.6944195;-0.3544299;-0.292803;0.1310599;2.703808;0.2822714;0.5140505;0.7241607;-0.3369921;-0.3126983;0.1256441;2.722557;0.2843601;0.5140505;0.7241607;-0.3369921;-0.3126983;0.156964;2.636471;0.2987415;0.7312393;0.5343625;-0.2484552;-0.3435344;0.166819;2.667229;0.2988595;0.693719;0.5817878;-0.218134;-0.3642724;0.1708592;2.684406;0.3010073;0.6582596;0.6216063;-0.1958502;-0.3767529;0.173251;2.699757;0.3043536;0.6582596;0.6216063;-0.1958502;-0.3767529;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1785373;2.554844;0.2752204;-0.4201812;-0.6978072;0.4362102;0.3824053;0.1074155;2.582066;0.3011197;-0.1211069;0.4362639;-0.7575127;-0.4702995;0.09088651;2.601044;0.3196907;0.2229712;-0.3808784;0.6050302;0.662687;0.0903675;2.61578;0.3377527;0.2229712;-0.3808784;0.6050302;0.662687;0.1158294;2.628601;0.2811389;0.3527801;0.7605345;-0.489484;-0.2398731;0.09083021;2.65892;0.2819051;0.2647697;0.7956961;-0.4609786;-0.2902826;0.07559222;2.674103;0.2867066;0.2153027;0.8107922;-0.443051;-0.3161758;0.06369558;2.684685;0.2921209;0.2153027;0.8107922;-0.443051;-0.3161758;0.1338244;2.635773;0.2874044;0.4870078;0.7232362;-0.4088185;-0.2694821;0.1170401;2.676552;0.287032;0.3357499;0.8049446;-0.3496753;-0.3421457;0.1030018;2.696808;0.2952402;0.2143309;0.8459262;-0.2967592;-0.3878212;0.09161681;2.70792;0.3051555;0.2143309;0.8459262;-0.2967592;-0.3878212;0.1527019;2.636162;0.2958584;0.6090967;0.6316979;-0.387338;-0.2827167;0.1486848;2.676548;0.2911746;0.5518146;0.6823072;-0.3617893;-0.3147482;0.1438092;2.701332;0.2919413;0.5180932;0.7082903;-0.3464013;-0.3315281;0.1390328;2.720245;0.2941142;0.5180932;0.7082903;-0.3464013;-0.3315281;0.1695749;2.6334;0.3055261;0.7171187;0.5349283;-0.2674449;-0.3578629;0.178752;2.664303;0.3055004;0.6932216;0.5653277;-0.2462481;-0.3731095;0.1830027;2.681465;0.3069279;0.6451342;0.6197374;-0.2158876;-0.3913057;0.1852032;2.696838;0.310205;0.6451342;0.6197374;-0.2158876;-0.3913057;
-8.809142E-21;2.599998;-5.746268E-20;0.4977095;0.5022801;0.4958968;0.5040699;0.1880369;2.552235;0.2805541;-0.4087248;-0.6858861;0.4515613;0.3982422;0.1173966;2.577938;0.3092302;-0.1556936;0.4304706;-0.7548967;-0.4696658;0.1014161;2.595932;0.329243;0.2552211;-0.3679183;0.6049633;0.658421;0.1013534;2.610138;0.3477544;0.2552211;-0.3679183;0.6049633;0.658421;0.1249655;2.625717;0.2892374;0.3268566;0.7621796;-0.4896946;-0.2691593;0.09972988;2.655678;0.2927819;0.2401599;0.7939937;-0.4577211;-0.3199832;0.08472321;2.670555;0.2991426;0.1936182;0.8068312;-0.4388002;-0.3449497;0.07315299;2.680916;0.3056551;0.1936182;0.8068312;-0.4388002;-0.3449497;0.1432761;2.632832;0.2945982;0.4605248;0.7266995;-0.4111122;-0.3013495;0.1258641;2.673298;0.2972124;0.3075689;0.8035117;-0.343487;-0.3765465;0.1121418;2.692883;0.3074555;0.1775874;0.8419077;-0.2803674;-0.425498;0.1013335;2.702991;0.3190545;0.1775874;0.8419077;-0.2803674;-0.425498;0.1626073;2.633137;0.3019669;0.5965629;0.6251726;-0.3994227;-0.3061596;0.1584839;2.673618;0.298135;0.540517;0.6741975;-0.3727691;-0.3381458;0.1537531;2.698418;0.299476;0.5049303;0.7013121;-0.3554956;-0.3561324;0.1491095;2.7173;0.3022357;0.5049303;0.7013121;-0.3554956;-0.3561324;0.1800355;2.630276;0.3105755;0.7047969;0.5293614;-0.2864318;-0.3754925;0.1889206;2.661274;0.3103733;0.6837553;0.5560539;-0.2651909;-0.391097;0.1931992;2.678452;0.311657;0.6311874;0.6150614;-0.228976;-0.4133673;0.1953995;2.69379;0.3151423;0.6311874;0.6150614;-0.228976;-0.4133673;
